,Instance,Size,Capacity,GAP,Runtime,NodeCount,ObjVal,Sec
194,3.0,12.0,70.0,,,,,
195,4.0,12.0,30.0,,,,,
196,4.0,12.0,40.0,,,,,
197,4.0,12.0,50.0,,,,,
198,4.0,12.0,60.0,,,,,
199,4.0,12.0,70.0,,,,,
200,0.0,13.0,30.0,,,,,
201,0.0,13.0,40.0,,,,,
202,0.0,13.0,50.0,,,,,
203,0.0,13.0,60.0,,,,,
204,0.0,13.0,70.0,,,,,
205,1.0,13.0,30.0,,,,,
206,1.0,13.0,40.0,,,,,
207,1.0,13.0,50.0,,,,,
208,1.0,13.0,60.0,,,,,
209,1.0,13.0,70.0,,,,,
210,2.0,13.0,30.0,,,,,
211,2.0,13.0,40.0,,,,,
212,2.0,13.0,50.0,,,,,
213,2.0,13.0,60.0,,,,,
214,2.0,13.0,70.0,,,,,
215,3.0,13.0,30.0,,,,,
216,3.0,13.0,40.0,,,,,
217,3.0,13.0,50.0,,,,,
218,3.0,13.0,60.0,,,,,
219,3.0,13.0,70.0,,,,,
220,4.0,13.0,30.0,,,,,
221,4.0,13.0,40.0,,,,,
222,4.0,13.0,50.0,,,,,
223,4.0,13.0,60.0,,,,,
224,4.0,13.0,70.0,,,,,
225,0.0,14.0,30.0,,,,,
226,0.0,14.0,40.0,,,,,
227,0.0,14.0,50.0,,,,,
228,0.0,14.0,60.0,,,,,
229,0.0,14.0,70.0,,,,,
230,1.0,14.0,30.0,,,,,
231,1.0,14.0,40.0,,,,,
232,1.0,14.0,50.0,,,,,
233,1.0,14.0,60.0,,,,,
234,1.0,14.0,70.0,,,,,
235,2.0,14.0,30.0,,,,,
236,2.0,14.0,40.0,,,,,
237,2.0,14.0,50.0,,,,,
238,2.0,14.0,60.0,,,,,
239,2.0,14.0,70.0,,,,,
240,3.0,14.0,30.0,,,,,
241,3.0,14.0,40.0,,,,,
242,3.0,14.0,50.0,,,,,
243,3.0,14.0,60.0,,,,,
244,3.0,14.0,70.0,,,,,
245,4.0,14.0,30.0,,,,,
246,4.0,14.0,40.0,,,,,
247,4.0,14.0,50.0,,,,,
248,4.0,14.0,60.0,,,,,
249,4.0,14.0,70.0,,,,,
250,0.0,15.0,30.0,,,,,
251,0.0,15.0,40.0,,,,,
252,0.0,15.0,50.0,,,,,
253,0.0,15.0,60.0,,,,,
254,0.0,15.0,70.0,,,,,
255,1.0,15.0,30.0,,,,,
256,1.0,15.0,40.0,,,,,
257,1.0,15.0,50.0,,,,,
258,1.0,15.0,60.0,,,,,
259,1.0,15.0,70.0,,,,,
260,2.0,15.0,30.0,,,,,
261,2.0,15.0,40.0,,,,,
262,2.0,15.0,50.0,,,,,
263,2.0,15.0,60.0,,,,,
264,2.0,15.0,70.0,,,,,
265,3.0,15.0,30.0,,,,,
266,3.0,15.0,40.0,,,,,
267,3.0,15.0,50.0,,,,,
268,3.0,15.0,60.0,,,,,
269,3.0,15.0,70.0,,,,,
270,4.0,15.0,30.0,,,,,
271,4.0,15.0,40.0,,,,,
