,Instance,Size,Capacity,GAP,Runtime,NodeCount,ObjVal,Sec
92,3,8,50,0.51613290577964,7200.01380395889,130862,760.161427364596,0
93,3,8,60,0.547137752237677,7200.01654100418,142859,766.992023419807,0
94,3,8,70,0.543771861394811,7200.01455688477,149418,764.790766418694,0
95,4,8,30,0.749102862620081,7200.01976895332,108174,601.227565371506,0
96,4,8,40,0.806066681609145,7200.13949298859,115879,588.519015737912,0
97,4,8,50,0.750742628219587,7200.01510190964,97085,560.307437130487,0
98,4,8,60,0.713654588403598,7200.0184469223,131853,536.94801004948,0
99,4,8,70,0.748865717096002,7200.01624298096,101354,590.537037642663,0
100,0,9,30,0.738252685526499,7200.02103495598,55944,601.518903199538,0
101,0,9,40,0.783540650170564,7200.02880120277,44719,580.989277522289,0
102,0,9,50,0.794781969954702,7200.0185379982,78971,549.882992680095,0
103,0,9,60,0.795201645272212,7200.02406907082,34723,587.867791903391,0
104,0,9,70,0.724581727937173,7200.01968097687,58910,573.253462889388,0
105,1,9,30,0.741201154903094,7200.01807117462,111673,723.041037720091,0
106,1,9,40,0.730865955275458,7200.01590800285,105512,703.355303591525,0
107,1,9,50,0.726480995011639,7200.01643300057,115676,667.775595760792,0
108,1,9,60,0.731522014006465,7200.02022600174,74736,696.699002218882,0
109,1,9,70,0.773095426053639,7200.02750396729,81673,717.994013845835,0
110,2,9,30,0.777896596268715,7200.60095977783,66908,713.898121874611,0
111,2,9,40,0.647097958517891,7200.02024006844,76996,729.535029471455,0
112,2,9,50,0.643468894377706,7200.01761984825,95198,722.18337766692,0
113,2,9,60,0.638914423879184,7200.01771903038,66979,720.311957543497,0
114,2,9,70,0.648562281847004,7200.01900792122,92601,735.190015845593,0
115,3,9,30,0.718730685256943,7200.01972913742,59946,547.19177861877,0
116,3,9,40,0.731709603599093,7200.02452015877,50423,569.049043875878,0
117,3,9,50,0.714029068944636,7200.10960888863,43617,538.681893872744,0
118,3,9,60,0.716048544846743,7200.02715992928,50279,537.439622819313,0
119,3,9,70,0.709171143685765,7200.03433585167,45528,524.577873001753,0
120,4,9,30,0.724341579789001,7200.03406214714,47670,514.544603536564,0
121,4,9,40,0.710694584349181,7200.02085399628,62282,492.179243075865,0
122,4,9,50,0.716396123059594,7200.02026104927,72208,501.991329216679,0
123,4,9,60,0.729172910215189,7200.01989793778,63123,524.198423374449,0
124,4,9,70,0.803544296674598,7200.02523994446,46996,554.64262476847,0
0,0,10,30,,,,,
1,0,10,40,,,,,
2,0,10,50,0.15449252863606,7200.02818989754,408789,2827.67982904647,0
3,0,10,60,0.149909784382426,7200.02550411224,387326,2812.29192606096,0
4,0,10,70,0.164690426754735,7200.02020597458,429843,2862.21267490837,0
5,1,10,30,0.65567672682191,7200.06488084793,64323,848.245022800852,0
6,1,10,40,0.551640147867995,7200.02411818504,65184,833.473730894319,0
7,1,10,50,0.539443840183324,7200.03585004807,64819,811.495673764685,0
8,1,10,60,0.635108104013253,7200.02484607697,64610,808.101859055634,0
9,1,10,70,0.552680239927165,7200.02362203598,81099,836.789501350695,0
10,2,10,30,0.468774031935325,7200.01857209206,79754,796.327069997961,0
11,2,10,40,0.519558701975079,7200.0273630619,42293,879.202718900577,0
12,2,10,50,0.476247164341823,7200.03223896027,56495,809.309957582942,0
13,2,10,60,0.503653641395117,7200.0337998867,70465,852.315388173049,0
14,2,10,70,0.515164543325384,7200.02276802063,55709,871.599008982131,0
15,3,10,30,0.803159301072895,7200.02817106247,24265,536.728891754316,0
16,3,10,40,0.827547759032344,7200.04638314247,23147,535.175078536164,0
17,3,10,50,0.812462624915595,7200.03925800324,17719,558.221500172444,0
18,3,10,60,0.833947899262108,7200.02603316307,30312,532.543059856927,0
19,3,10,70,0.724348879399665,7200.04029989243,20531,534.322162469263,0
20,4,10,30,0.61194389408971,7200.03801894188,63975,833.923485971252,0
21,4,10,40,0.590412982557184,7200.01891994476,68181,790.058257597098,0
22,4,10,50,0.594492749193188,7200.03129792213,53922,798.568711102454,0
23,4,10,60,0.600802635429312,7200.23929095268,64085,810.415635392754,0
24,4,10,70,0.58707871961669,7200.02254509926,61047,783.501997572674,0
25,0,11,30,0.857500413002704,7200.03314995766,25864,855.615761849497,0
26,0,11,40,0.86784214424899,7200.02645301819,49068,840.246469107004,0
27,0,11,50,0.915227335538112,7200.08251810074,22400,903.106230616687,0
28,0,11,60,0.91281869710206,7200.03600788117,21541,825.561516134067,0
29,0,11,70,0.926924078557339,7200.04155397415,18696,898.382692387735,0
30,1,11,30,0.73431279895982,7200.02851295471,46280,873.928431208501,0
31,1,11,40,0.796277173228968,7200.05059790611,34975,885.145125038949,0
32,1,11,50,0.640885357913464,7200.02499699593,38829,877.544212479063,0
33,1,11,60,0.770738901184714,7200.02535104752,49268,901.784366458629,0
34,1,11,70,0.749399109805314,7200.0396938324,54474,877.983723987222,0
35,2,11,30,0.713414861579529,7200.03629612923,34325,1064.86964660961,0
36,2,11,40,0.70717661040427,7200.03317809105,43543,1045.61888261897,0
37,2,11,50,0.693340190591866,7200.03487896919,38995,1028.88544486197,0
38,2,11,60,0.536396923931746,7200.03859901428,35748,1037.75886531814,0
39,2,11,70,0.646470592235458,7200.02999997139,37092,971.719707130759,0
40,3,11,30,0.907660379605335,7200.08230900764,33332,736.98797775144,0
41,3,11,40,0.856188931013726,7200.03995203972,19056,781.820810123972,0
42,3,11,50,0.848393656266087,7200.0430829525,30389,771.472933850703,0
43,3,11,60,0.861284535143682,7200.03622508049,28271,797.618207477036,0
44,3,11,70,0.736065134211193,7200.03634119034,19110,817.943683755358,0
45,4,11,30,0.515747945044612,7200.03920698166,80369,1153.2160282653,0
46,4,11,40,0.519942483537209,7200.04019498825,40407,1163.18831560333,0
47,4,11,50,0.522309314419504,7200.04329299927,57569,1161.26790704364,0
48,4,11,60,0.5180414696507,7200.02548122406,61093,1158.78706069704,0
49,4,11,70,0.505631761795903,7200.02430701256,75037,1129.6211047516,0
50,0,12,30,0.914792464436293,7200.05699396133,20353,929.856055024461,0
51,0,12,40,0.793117686107837,7200.03990411758,16151,898.486904814193,0
52,0,12,50,0.914971310591473,7200.03695702553,24061,932.970473976952,0
53,0,12,60,0.908292795773331,7200.03088903427,32044,918.681768733557,0
54,0,12,70,0.805474691930219,7200.05703687668,23666,958.146840350097,0
55,1,12,30,0.903973769389208,7200.04064297676,23464,691.932351832038,0
56,1,12,40,0.900120688212345,7200.04585504532,18640,676.216099633524,0
57,1,12,50,0.942091237160035,7200.03788399696,14495,641.323626789685,0
58,1,12,60,0.888426180338067,7200.04793596268,14778,744.098510993308,0
59,1,12,70,0.940318867360962,7200.03639292717,23215,663.079691863195,0
60,2,12,30,0.926641673475474,7200.82550001144,20090,888.336370184304,0
61,2,12,40,0.935325630851658,7200.0590839386,9970,873.480969680001,0
62,2,12,50,0.956734482137082,7200.13270378113,13075,906.055336475876,0
63,2,12,60,0.906637779207615,7200.04682993889,20318,839.198929635034,0
64,2,12,70,0.941224779662009,7200.04420113564,13287,888.402185830347,0
65,3,12,30,0.814300761984172,7200.03910207748,21231,1209.0852480829,0
66,3,12,40,0.771124154508391,7200.07399082184,27755,1176.13988552198,0
67,3,12,50,0.816846047734055,7200.0988919735,23716,1182.61734241389,0
68,3,12,60,0.835445090802355,7200.04497408867,22974,1173.30222695131,0
69,3,12,70,0.781429389845294,7200.04385900498,28474,1238.510732887,0
70,4,12,30,0.908147185586166,7200.04419994354,22574,797.61746592931,0
71,4,12,40,0.876450000293769,7200.04967594147,21268,764.385710425142,0
72,4,12,50,0.877372457646518,7200.04825496674,16227,831.400654108117,0
73,4,12,60,0.893532532675619,7200.06263804436,23092,805.903461979739,0
74,4,12,70,0.856735108546324,7200.05455183983,23661,794.014633077184,0
75,0,13,30,0.693714629420792,7200.04148006439,30288,1370.45889501288,0
76,0,13,40,0.713508484486544,7200.04993796349,31347,1361.2741343756,0
77,0,13,50,0.704023023286873,7200.10505104065,23080,1376.26634019999,0
78,0,13,60,0.704967501516145,7200.04978489876,20257,1404.2528509331,0
79,0,13,70,0.70675194253774,7200.1359000206,22523,1330.33460995859,0
80,1,13,30,0.506661927007773,7200.0373878479,26721,1736.86291209897,0
81,1,13,40,0.501795979530605,7200.03099799156,27160,1702.73142713124,0
82,1,13,50,0.435403008380757,7200.07730603218,27830,1725.33073873869,0
83,1,13,60,0.487570909771575,7200.06731200218,20148,1633.64322417614,0
84,1,13,70,0.496281614319389,7200.04034399986,25538,1669.3176259021,0
85,2,13,30,0.955016931942878,7200.04352498055,19209,852.763082130316,0
86,2,13,40,0.939721511183849,7200.05651283264,14070,908.60119621421,0
87,2,13,50,0.948367611139506,7200.0529999733,15797,951.746325735573,0
88,2,13,60,0.947495558725178,7200.06946110725,14558,928.994554880478,0
89,2,13,70,0.934581872312982,7200.04598283768,16247,882.972267760247,0
90,3,13,30,0.945659766369544,7200.05234599114,21371,827.343179438199,0
91,3,13,40,0.948001127428461,7200.05664491653,20138,883.576949326353,0
92,3,13,50,0.901830529483939,7200.04500484467,29813,833.198877147984,0
93,3,13,60,0.952980851942318,7200.04889106751,20319,847.35175892415,0
94,3,13,70,0.952503799187275,7200.03557109833,19879,871.6542791064,0
95,4,13,30,0.474306232455411,7200.04628300667,63523,1854.22867242856,0
96,4,13,40,0.490898565045509,7200.09469604492,21339,1909.51758452159,0
97,4,13,50,0.483740170864519,7200.0384812355,25950,1879.65387254812,0
98,4,13,60,0.471059919055745,7200.04516482353,26493,1846.22671091886,0
99,4,13,70,0.461210588166599,7200.06289601326,24944,1807.49990056528,0
100,0,14,30,0.954910956646136,7200.04536414146,15918,974.390711056774,0
101,0,14,40,0.942655817026697,7200.09754490852,19637,1005.64202864117,0
102,0,14,50,0.925043957755929,7200.04798793793,19630,959.198556220892,0
103,0,14,60,0.941297825298565,7200.09326815605,15738,948.65841634099,0
104,0,14,70,0.95185552117966,7200.04447007179,14913,952.360178845444,0
105,1,14,30,0.764029505575248,7200.05151104927,21123,1440.51390198626,0
106,1,14,40,0.754050051540997,7200.07534503937,21096,1410.27839821166,0
107,1,14,50,0.765070799901554,7200.0509250164,18040,1389.58843620525,0
108,1,14,60,0.767070035173392,7200.19492983818,12293,1396.64991130796,0
109,1,14,70,0.759423776513162,7200.04869294167,21078,1423.51361115305,0
110,2,14,30,0.964733855841741,7200.04739093781,22983,1057.15123607408,0
111,2,14,40,0.964671714592618,7200.05172801018,20555,1169.08468955869,0
112,2,14,50,0.968715079350601,7200.05082297325,14286,1201.15063935062,0
113,2,14,60,0.939471565225321,7200.05789279938,18836,1187.56742233468,0
114,2,14,70,0.972925720319596,7200.05212783814,13839,1260.23389053357,0
115,3,14,30,0.973731123224616,7200.05790400505,14133,1141.36151677066,0
116,3,14,40,0.922494422168982,7200.06658411026,9453,1192.08415759313,0
117,3,14,50,0.971002546249717,7200.06887817383,11089,1137.76242392078,0
118,3,14,60,0.974770252792187,7200.05545711517,11604,1176.98266087013,0
119,3,14,70,0.970039137449894,7200.07271099091,10221,1220.4693798039,0
120,4,14,30,0.959911088195861,7200.06094813347,15606,1107.57265185338,0
121,4,14,40,0.955623934784377,7200.04633116722,19878,1040.8122749525,0
122,4,14,50,0.966672258579894,7200.05944991112,11496,1205.96326890362,0
123,4,14,60,0.971360159306159,7200.09596800804,17809,1143.5090097489,0
124,4,14,70,0.959834578707619,7200.05079698563,17236,1077.02290485501,0
125,0,15,30,0.597520105426547,7200.09161305428,21019,1546.68972823968,0
126,0,15,40,0.601884798191937,7200.07102990151,13227,1563.64669304896,0
127,0,15,50,0.557432682083029,7200.10706686974,20964,1484.27163904686,0
128,0,15,60,0.573504891045373,7200.04525899887,16979,1459.59825960362,0
129,0,15,70,0.559216642280375,7200.05967020988,13578,1412.28453356383,0
130,1,15,30,0.955781684167872,7200.0673789978,18373,1253.91223220674,0
131,1,15,40,0.973437764921923,7200.0776860714,19584,1249.70171343455,0
132,1,15,50,0.973939164743414,7200.09238409996,13699,1171.14761541324,0
133,1,15,60,0.961176703512388,7200.06959581375,13397,1125.26699536831,0
134,1,15,70,0.986300983714982,7200.07265877724,15728,1207.17551943144,0
135,2,15,30,0.973602656024505,7200.10064387322,15546,1391.29825320752,0
136,2,15,40,0.960179966997386,7200.06410384178,16186,1416.530577578,0
137,2,15,50,0.957374659378692,7200.07028889656,29521,1235.94659188783,0
138,2,15,60,0.985429711404775,7200.06629705429,12808,1490.92927629261,0
139,2,15,70,0.969021516075672,7200.08590698242,11492,1438.0734052224,0
140,3,15,30,0.422387180297599,7200.05672717094,99373,3208.31232839144,0
141,3,15,40,0.368884297110882,7200.06055688858,41198,2920.07504712953,0
142,3,15,50,0.373688950138035,7200.07426905632,28284,2900.51514648987,0
143,3,15,60,0.359128085526349,7200.06671500206,38830,2893.44336190679,0
144,3,15,70,0.381983075416726,7200.06431603432,26104,2940.18422685885,0
145,4,15,30,0.928275387537374,7200.07233500481,25636,1267.19335504581,0
146,4,15,40,0.930220528496364,7200.0801460743,20900,1343.83491005789,0
147,4,15,50,0.925719688368436,7200.16353797913,17472,1289.14096851169,0
148,4,15,60,0.927029265522932,7200.04840993881,24776,1247.79914963389,0
149,4,15,70,0.921760856537811,7200.06739807129,17295,1316.94774097337,0
