,Instance,Size,Capacity,GAP,Runtime,NodeCount,ObjVal
24,4.0,10.0,70.0,0.6287429734927373,7200.041255950928,29180.0,873.2035202203299
0,0.0,11.0,30.0,0.7214625577396803,7200.02955198288,39690.0,979.6848099116783
1,0.0,11.0,40.0,0.7021079741879002,7200.024574041367,36317.0,885.9623783297083
2,0.0,11.0,50.0,0.687440373089584,7200.040437936783,25302.0,839.7058553055372
3,0.0,11.0,60.0,0.7429613984828966,7200.044851064682,12644.0,1012.4223210831606
4,0.0,11.0,70.0,0.7162867407449584,7200.025665998459,34615.0,921.3619063977654
5,1.0,11.0,30.0,0.7080421034343465,7200.032464981079,34658.0,811.297075559597
6,1.0,11.0,40.0,0.7144189694853389,7200.025374889374,46540.0,828.4452769812858
7,1.0,11.0,50.0,0.734646354274862,7200.030943870544,34337.0,881.7983453769431
8,1.0,11.0,60.0,0.7318002791626458,7200.068511962891,43057.0,884.6138232683691
9,1.0,11.0,70.0,0.7236545753979843,7200.03067111969,26843.0,850.3578768418389
10,2.0,11.0,30.0,0.6904154548113952,7200.034090042114,27693.0,966.3973437337929
11,2.0,11.0,40.0,0.6722258192851579,7200.035348176956,28226.0,937.6145670883152
12,2.0,11.0,50.0,0.6548081204256945,7200.036092996597,37078.0,880.8417969692025
13,2.0,11.0,60.0,0.6634538101309088,7200.028571844101,31825.0,896.564632645436
14,2.0,11.0,70.0,0.7015168816711569,7200.030608892441,21574.0,998.0724912789136
15,3.0,11.0,30.0,0.7350317975808262,7200.0279150009155,26473.0,838.0606468554168
16,3.0,11.0,40.0,0.7487342898218943,7200.045292854309,25916.0,891.0716917552568
17,3.0,11.0,50.0,0.7136730240882333,7200.02872800827,24554.0,780.2856185955975
18,3.0,11.0,60.0,0.7122970223223172,7200.028012037277,39475.0,777.7726112532285
19,3.0,11.0,70.0,0.7631358655225154,7200.034847974777,13787.0,911.424842224463
20,4.0,11.0,30.0,0.6857013648717013,7200.027464866638,65256.0,895.7907845627415
21,4.0,11.0,40.0,0.6821909416503379,7200.234456777573,38124.0,884.4468430095292
22,4.0,11.0,50.0,0.6835266293981858,7200.0375299453735,46314.0,888.3678729029081
23,4.0,11.0,60.0,0.6838912232078079,7200.034364938736,25637.0,889.1199847315336
24,4.0,11.0,70.0,0.6852655614415492,7200.038020849228,25903.0,888.3653467520865
25,0.0,12.0,30.0,0.8089416561717392,7200.029495954514,25685.0,1059.51821285003
26,0.0,12.0,40.0,0.8108205609848568,7200.033376932144,23284.0,1009.7227776547439
27,0.0,12.0,50.0,0.8166884599052239,7200.0330238342285,19888.0,1014.0171741160735
28,0.0,12.0,60.0,0.7991509612965051,7200.036437034607,17831.0,945.3076509496442
29,0.0,12.0,70.0,0.8176507511845765,7200.031224012375,20680.0,1041.2114895218458
30,1.0,12.0,30.0,0.6967157027163619,7200.037698984146,23607.0,810.7686425206446
31,1.0,12.0,40.0,0.6970964256135496,7200.048660993576,11566.0,811.1176287044481
32,1.0,12.0,50.0,0.6981486768830483,7200.042664051056,14492.0,813.9451781937036
33,1.0,12.0,60.0,0.6844268552873463,7200.102954864502,20895.0,779.5186342381119
34,1.0,12.0,70.0,0.6714587608924597,7200.144670963287,11109.0,747.8221901452382
35,2.0,12.0,30.0,0.7350408360469963,7200.045091152191,17375.0,975.8453954278608
36,2.0,12.0,40.0,0.735463137574913,7200.034060001373,17569.0,999.1909097871412
37,2.0,12.0,50.0,0.7447853426778106,7200.038172006607,13894.0,1013.104744190083
38,2.0,12.0,60.0,0.740744625099486,7200.042427062988,19455.0,997.3146370414671
39,2.0,12.0,70.0,0.7334152080609503,7200.0346710681915,20476.0,982.7394812959637
40,3.0,12.0,30.0,0.7090735519899587,7200.035483121872,20914.0,1187.488905125721
41,3.0,12.0,40.0,0.7079367232650783,7200.035763978958,25704.0,1167.0676837246133
42,3.0,12.0,50.0,0.7134980128789811,7200.047183036804,18986.0,1189.7216326673217
43,3.0,12.0,60.0,0.699637003182169,7200.046750068665,44880.0,1150.181390116724
44,3.0,12.0,70.0,0.7049540912478016,7200.036955118179,15895.0,1163.707806530531
45,4.0,12.0,30.0,0.6308153495666972,7200.037434101105,24008.0,865.5550762541618
46,4.0,12.0,40.0,0.6294010319031442,7200.045804977417,18229.0,862.91755728312
47,4.0,12.0,50.0,0.639249450335263,7200.046499013901,14219.0,885.7911611074115
48,4.0,12.0,60.0,0.6398925699589385,7200.03901219368,16410.0,890.2176429829653
49,4.0,12.0,70.0,0.6192463263593485,7200.048918008804,12665.0,839.8382941309621
50,0.0,13.0,30.0,0.6986401065828794,7200.092061042786,13672.0,1195.0298743901276
51,0.0,13.0,40.0,0.6770117658263187,7200.042019844055,19246.0,1115.006794281016
52,0.0,13.0,50.0,0.6820563105026654,7200.040860891342,15181.0,1132.6976677720832
53,0.0,13.0,60.0,0.6893103921293655,7200.040519952774,13962.0,1159.1442599085462
54,0.0,13.0,70.0,0.6877913686754756,7200.110390901566,11616.0,1153.5045461383884
55,1.0,13.0,30.0,0.7889767595249507,7200.085303068161,15067.0,992.9527243654875
56,1.0,13.0,40.0,0.7891746366492027,7200.033123970032,13163.0,995.487606757747
57,1.0,13.0,50.0,0.7801457948099557,7200.038275003433,13147.0,953.9352139180622
58,1.0,13.0,60.0,0.7550314473969731,7200.03839302063,28626.0,855.3591851182803
59,1.0,13.0,70.0,0.775311742566235,7200.034675121307,30279.0,932.5636503095849
60,2.0,13.0,30.0,0.7797844282618058,7200.05121588707,14600.0,1063.0095673115525
61,2.0,13.0,40.0,0.7549111696445658,7200.03869509697,15760.0,958.6733934131154
62,2.0,13.0,50.0,0.7714188143847384,7200.031358957291,18518.0,1024.105544813719
63,2.0,13.0,60.0,0.7620950959677688,7200.053013086319,15634.0,984.1177823396561
64,2.0,13.0,70.0,0.7526086554092609,7200.088741064072,15081.0,946.2386811306578
65,3.0,13.0,30.0,0.7565129849546113,7200.046267032623,8604.0,936.6260000429957
66,3.0,13.0,40.0,0.747565302096636,7200.03825712204,13610.0,903.4267906057582
67,3.0,13.0,50.0,0.7532549019086693,7200.03040099144,14272.0,924.2585596572113
68,3.0,13.0,60.0,0.7394946462664893,7200.078399896622,22021.0,880.7530577594563
69,3.0,13.0,70.0,0.7599537961890264,7200.047286987305,17367.0,950.0515540081459
70,4.0,13.0,30.0,0.7874193713150858,7200.050441980362,12332.0,1194.7586463328828
71,4.0,13.0,40.0,0.7772380381871714,7200.037070035934,19323.0,1140.1522149351333
72,4.0,13.0,50.0,0.7756342206279697,7200.064226865768,13917.0,1132.0021478990373
73,4.0,13.0,60.0,0.7670976846244955,7200.05738902092,10394.0,1090.5110314368815
74,4.0,13.0,70.0,0.7764653071509368,7200.043294906616,11144.0,1136.210853568382
0,0.0,14.0,30.0,0.7249143195678766,7200.080169916153,10872.0,1048.728196810438
1,0.0,14.0,40.0,0.7354018545211809,7200.078001022339,11071.0,1090.2952818731935
2,0.0,14.0,50.0,0.6674979781678034,7200.072989940643,7980.0,867.6341515707808
3,0.0,14.0,60.0,0.734647246430435,7200.05485200882,7671.0,1087.1947086553341
4,0.0,14.0,70.0,0.719174723055696,7200.066918849945,12123.0,1027.2939556832298
5,1.0,14.0,30.0,0.7373569827695428,7200.0371680259705,17443.0,1270.6979552894409
6,1.0,14.0,40.0,0.731132800707629,7200.046857118607,14503.0,1241.2817399971354
7,1.0,14.0,50.0,0.7449566120864078,7200.055927991867,15243.0,1308.561447901022
8,1.0,14.0,60.0,0.7381038672634505,7200.126528978348,12711.0,1274.3217758832357
9,1.0,14.0,70.0,0.7434218008110766,7200.053915977478,9960.0,1300.7338348339304
10,2.0,14.0,30.0,0.7504849804315922,7200.062546014786,10580.0,1278.0706433261557
11,2.0,14.0,40.0,0.7335502433094309,7200.06626200676,14405.0,1196.84035572104
12,2.0,14.0,50.0,0.7283903959738056,7200.064950942993,10102.0,1174.1036283406663
13,2.0,14.0,60.0,0.739314269133699,7200.0500910282135,12104.0,1223.3037094879598
14,2.0,14.0,70.0,0.7513064124687447,7200.054461956024,7819.0,1282.2920958476616
15,3.0,14.0,30.0,0.694162304275595,7200.046763896942,9813.0,1204.5558674826425
16,3.0,14.0,40.0,0.6724087647375918,7200.059363126755,8888.0,1124.5679103322298
17,3.0,14.0,50.0,0.7187836327840632,7200.037763118744,13606.0,1310.0183126942047
18,3.0,14.0,60.0,0.6885381898871762,7200.05303812027,14994.0,1182.805014678217
19,3.0,14.0,70.0,0.6266717543799483,7200.035165786743,13033.0,986.7953877165987
20,4.0,14.0,30.0,0.741617681260732,7200.063126087189,10954.0,1209.3461507312372
21,4.0,14.0,40.0,0.7522259601877678,7200.094362974167,13519.0,1261.1234930872688
22,4.0,14.0,50.0,0.7443580867843635,7200.062299013138,8459.0,1222.3099829517037
23,4.0,14.0,60.0,0.7469092027798351,7200.096199989319,5771.0,1234.6306780665886
24,4.0,14.0,70.0,0.727861703962544,7200.052639961243,7714.0,1148.2164294191662
25,0.0,15.0,30.0,0.7453161954468821,7200.159900903702,15051.0,1299.9457586324966
26,0.0,15.0,40.0,0.7601670958927791,7200.063071012497,20420.0,1380.4408229706628
27,0.0,15.0,50.0,0.7604555655319262,7200.093505859375,13478.0,1382.1032087695621
28,0.0,15.0,60.0,0.7615759654485121,7200.093453884125,6804.0,1388.5979747973736
29,0.0,15.0,70.0,0.7596985643068894,7200.058661937714,6968.0,1377.74928629237
30,1.0,15.0,30.0,0.7548714040097024,7200.153228998184,12721.0,1359.9148485528535
31,1.0,15.0,40.0,0.7242496300159126,7200.069338083267,9143.0,1208.8978067784747
32,1.0,15.0,50.0,0.735095895831909,7200.149744987488,11450.0,1258.3950654105088
33,1.0,15.0,60.0,0.7552785712839057,7200.083396911621,6440.0,1362.1774735503411
34,1.0,15.0,70.0,0.7443350180003121,7200.06721496582,6003.0,1303.8704592423414
35,2.0,15.0,30.0,0.7238136705561454,7200.076567173004,10263.0,1527.8479669701455
36,2.0,15.0,40.0,0.7184327903349618,7200.057631015778,8087.0,1498.650082329294
37,2.0,15.0,50.0,0.7078978766136379,7200.566528081894,10276.0,1444.5999811771294
38,2.0,15.0,60.0,0.7111883382461361,7201.63804602623,6715.0,1461.058460670324
39,2.0,15.0,70.0,0.7213114798799543,7200.087557077408,7904.0,1514.1302618564068
40,3.0,15.0,30.0,0.6522675911797685,7200.13480091095,14756.0,1285.6285060669613
41,3.0,15.0,40.0,0.6350129606029268,7200.074232816696,9969.0,1224.8508823795883
42,3.0,15.0,50.0,0.6872979623813384,7200.09197807312,12443.0,1429.6507329056944
43,3.0,15.0,60.0,0.6843502874225766,7200.1488399505615,7323.0,1416.3000295872837
44,3.0,15.0,70.0,0.6207479647102931,7200.096677064896,7712.0,1178.779955448668
45,4.0,15.0,30.0,0.7134430315420874,7200.071862220764,15606.0,1420.8001701851208
46,4.0,15.0,40.0,0.6862190035547225,7200.148193120956,7797.0,1297.5297872244982
47,4.0,15.0,50.0,0.6967963924041076,7200.072036981583,16217.0,1342.7946744465087
48,4.0,15.0,60.0,0.7237031718579677,7200.08737206459,10467.0,1473.5608522564924
49,4.0,15.0,70.0,0.7074066485747001,7200.065140962601,11816.0,1391.4881782837729
